userId,Animal,Science,Sport,Book,Beauty,Play,History,Sea,Craft,Art,Car,Electronics,Game,Sightseeing,Plant,African,Health,Middle Eastern,Alcohol,Fancy,Drink,Australian,Asian,Fast Food,European,SeaFood,Latin American,American,Sweet
234,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,16.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,3.0,4.0,6.0
235,1.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,9.0,57.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,6.0,13.0,21.0
236,0.0,1.0,5.0,1.0,7.0,9.0,0.0,0.0,0.0,15.0,3.0,3.0,1.0,4.0,23.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,10.0,0.0,3.0,15.0,1.0
237,0.0,2.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
238,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,12.0,0.0,2.0,6.0,10.0
239,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,1.0
240,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,12.0,5.0
241,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,60.0
242,0.0,17.0,1.0,0.0,2.0,11.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,34.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0,5.0,4.0,0.0,7.0,8.0,1.0
243,0.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,4.0,9.0,6.0
244,0.0,0.0,5.0,0.0,45.0,8.0,0.0,2.0,3.0,45.0,21.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,7.0,8.0,8.0
245,1.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,37.0,43.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,3.0,1.0,5.0,12.0,0.0
246,1.0,1.0,9.0,0.0,16.0,7.0,0.0,1.0,1.0,38.0,58.0,3.0,5.0,7.0,4.0,0.0,1.0,10.0,0.0,1.0,7.0,0.0,2.0,11.0,11.0,4.0,3.0,53.0,6.0
247,1.0,0.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0
248,1.0,1.0,3.0,0.0,6.0,4.0,0.0,0.0,1.0,28.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,3.0,0.0,3.0
249,0.0,0.0,9.0,0.0,11.0,2.0,0.0,0.0,3.0,18.0,62.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,12.0,8.0,9.0
250,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,3.0,0.0
251,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,2.0,1.0
252,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,45.0,35.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,10.0
253,0.0,1.0,3.0,0.0,7.0,6.0,0.0,0.0,0.0,27.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,3.0,20.0,6.0
254,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0,4.0,1.0
255,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,46.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,17.0,5.0,16.0
256,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,6.0,9.0,0.0
257,1.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,7.0,2.0
258,2.0,1.0,0.0,0.0,7.0,4.0,11.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
259,0.0,0.0,0.0,0.0,23.0,5.0,1.0,0.0,0.0,9.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,7.0,2.0,1.0
260,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,2.0,10.0,14.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,5.0,10.0,3.0
261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
262,0.0,0.0,0.0,0.0,2.0,61.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,22.0,1.0
263,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,22.0,16.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0
264,1.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,15.0,4.0,0.0
265,1.0,0.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,29.0,4.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,6.0,0.0,5.0,6.0,3.0
266,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,3.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0
267,1.0,2.0,0.0,0.0,3.0,18.0,0.0,0.0,3.0,3.0,11.0,2.0,1.0,18.0,31.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,15.0,2.0,0.0,1.0,18.0,28.0
268,0.0,1.0,23.0,0.0,2.0,5.0,0.0,0.0,1.0,11.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,4.0,0.0,5.0,3.0,1.0
269,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,2.0,1.0,3.0
270,0.0,0.0,3.0,0.0,10.0,3.0,7.0,0.0,0.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,17.0,0.0
271,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,13.0,55.0
272,0.0,0.0,3.0,0.0,16.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,1.0
273,0.0,0.0,1.0,0.0,4.0,26.0,0.0,0.0,0.0,39.0,6.0,5.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,24.0,5.0,0.0,8.0,1.0,7.0
274,0.0,0.0,6.0,0.0,7.0,6.0,0.0,0.0,0.0,27.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,4.0,0.0,5.0,2.0,4.0
275,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0
276,1.0,0.0,1.0,0.0,35.0,2.0,0.0,0.0,0.0,12.0,0.0,4.0,1.0,37.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,13.0,0.0
277,1.0,0.0,6.0,0.0,12.0,13.0,0.0,0.0,0.0,1.0,53.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,3.0,5.0,9.0,0.0,0.0,26.0,2.0
278,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0
279,0.0,0.0,2.0,0.0,8.0,7.0,0.0,0.0,2.0,43.0,6.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,5.0,0.0,6.0,2.0,1.0
280,0.0,0.0,6.0,0.0,90.0,12.0,2.0,0.0,0.0,41.0,11.0,7.0,0.0,89.0,1.0,0.0,2.0,2.0,0.0,18.0,0.0,0.0,3.0,8.0,3.0,1.0,60.0,45.0,6.0
281,0.0,0.0,5.0,0.0,7.0,19.0,66.0,0.0,0.0,7.0,32.0,7.0,1.0,16.0,9.0,0.0,0.0,3.0,0.0,3.0,19.0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0
282,0.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,0.0,4.0,3.0,3.0
283,0.0,0.0,3.0,0.0,21.0,5.0,1.0,0.0,1.0,26.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,9.0,1.0,6.0
284,3.0,1.0,2.0,1.0,11.0,3.0,2.0,0.0,1.0,28.0,13.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0
285,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,11.0
286,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,4.0,17.0,12.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,5.0,2.0,0.0,2.0,0.0,7.0,1.0,5.0,2.0,2.0
287,0.0,3.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,3.0,1.0
288,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,46.0,8.0,3.0
289,1.0,7.0,2.0,0.0,18.0,15.0,0.0,0.0,2.0,24.0,0.0,5.0,0.0,14.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,2.0,2.0
290,0.0,0.0,12.0,1.0,9.0,1.0,0.0,0.0,1.0,28.0,41.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,9.0,1.0,1.0,4.0,0.0
291,1.0,0.0,2.0,0.0,4.0,13.0,0.0,0.0,10.0,17.0,2.0,5.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,2.0,10.0,11.0
292,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0
293,0.0,0.0,2.0,0.0,21.0,58.0,0.0,0.0,2.0,5.0,82.0,95.0,0.0,302.0,4.0,0.0,0.0,57.0,0.0,72.0,0.0,0.0,0.0,7.0,0.0,0.0,35.0,116.0,216.0
294,0.0,0.0,0.0,0.0,20.0,3.0,1.0,0.0,0.0,3.0,14.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,43.0,2.0,1.0,1.0,3.0,1.0
295,1.0,0.0,6.0,0.0,36.0,1.0,0.0,0.0,0.0,66.0,39.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,14.0,13.0,1.0,15.0,12.0,4.0
296,0.0,0.0,36.0,0.0,3.0,0.0,0.0,1.0,2.0,31.0,6.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,6.0,4.0,1.0
297,0.0,0.0,8.0,0.0,5.0,1.0,0.0,0.0,1.0,14.0,31.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,5.0,0.0,14.0,3.0,2.0
298,0.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,7.0,36.0,7.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,5.0,8.0,2.0
299,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,24.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0
300,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,12.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,5.0,1.0,32.0
301,0.0,4.0,0.0,0.0,11.0,10.0,1.0,0.0,9.0,2.0,0.0,6.0,0.0,8.0,7.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0
302,1.0,0.0,5.0,0.0,5.0,12.0,0.0,0.0,1.0,18.0,6.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,5.0,0.0,14.0,38.0,5.0
303,0.0,0.0,4.0,0.0,32.0,14.0,0.0,0.0,0.0,6.0,5.0,6.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,9.0,0.0
304,0.0,8.0,1.0,1.0,16.0,23.0,0.0,0.0,0.0,38.0,5.0,0.0,7.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,7.0,6.0,2.0
305,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0
306,0.0,6.0,4.0,0.0,42.0,2.0,0.0,0.0,0.0,14.0,8.0,6.0,1.0,17.0,3.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,18.0,14.0
307,0.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0,9.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,2.0
308,0.0,3.0,4.0,0.0,4.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,11.0,1.0
309,0.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,3.0,13.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,0.0,6.0,2.0,1.0
310,0.0,0.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,43.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,6.0,45.0,5.0
311,0.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,10.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,8.0,21.0,6.0,0.0,3.0,29.0,2.0
312,0.0,0.0,4.0,0.0,23.0,2.0,0.0,0.0,6.0,43.0,36.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,1.0,9.0,27.0,3.0
313,2.0,2.0,5.0,0.0,11.0,4.0,0.0,0.0,0.0,5.0,23.0,35.0,0.0,9.0,26.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,18.0,20.0
314,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,5.0,0.0
315,0.0,2.0,85.0,0.0,4.0,421.0,0.0,0.0,4.0,59.0,2.0,8.0,0.0,193.0,210.0,0.0,0.0,1.0,2.0,133.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,116.0,17.0
316,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0
317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,51.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,35.0,0.0,0.0
318,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,8.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0
319,0.0,5.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,61.0,10.0,0.0,0.0,14.0,17.0
320,0.0,0.0,3.0,3.0,8.0,8.0,0.0,0.0,0.0,22.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,6.0,3.0,1.0
321,2.0,5.0,1.0,0.0,20.0,7.0,1.0,0.0,0.0,3.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,10.0,1.0
322,0.0,0.0,7.0,0.0,9.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0
323,0.0,0.0,2.0,0.0,39.0,5.0,0.0,0.0,1.0,13.0,10.0,3.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,12.0,0.0,1.0,9.0,6.0
324,2.0,1.0,8.0,0.0,1.0,7.0,0.0,0.0,1.0,13.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,14.0,5.0,0.0,1.0,3.0,6.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
326,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
327,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,40.0,4.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0
328,2.0,0.0,6.0,0.0,14.0,3.0,1.0,0.0,1.0,30.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,10.0,0.0,6.0,8.0,10.0
329,0.0,1.0,4.0,2.0,7.0,3.0,1.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0,10.0,0.0,6.0,2.0,1.0
330,0.0,2.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,58.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,0.0,23.0,0.0,6.0
331,0.0,1.0,11.0,0.0,19.0,14.0,0.0,0.0,6.0,13.0,20.0,2.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,6.0,7.0,4.0
332,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,11.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,10.0,37.0,4.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
334,0.0,0.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,0.0,3.0,57.0,3.0
335,5.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,8.0,4.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,48.0,15.0
336,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,3.0,1.0,0.0,9.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,16.0,20.0,3.0,0.0,1.0,1.0,3.0
337,1.0,0.0,6.0,0.0,14.0,17.0,0.0,0.0,1.0,24.0,1.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,17.0,4.0,0.0,3.0,6.0,2.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,2.0,0.0,2.0,2.0,0.0
339,0.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,31.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,2.0,1.0
340,1.0,0.0,9.0,0.0,36.0,2.0,1.0,0.0,2.0,31.0,2.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,19.0,8.0,0.0,4.0,3.0,10.0
341,1.0,1.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,12.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,9.0,2.0,0.0,0.0,16.0,1.0
342,1.0,1.0,11.0,0.0,49.0,8.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,24.0,0.0
343,0.0,23.0,1.0,0.0,45.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,2.0,11.0,1.0
344,0.0,22.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,14.0,15.0
345,0.0,1.0,3.0,11.0,4.0,3.0,0.0,2.0,0.0,22.0,8.0,7.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,6.0,1.0,3.0,8.0,2.0,1.0
346,0.0,1.0,1.0,1.0,6.0,16.0,0.0,0.0,0.0,12.0,11.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,6.0,4.0
347,0.0,0.0,1.0,0.0,16.0,6.0,1.0,0.0,0.0,1.0,28.0,25.0,4.0,23.0,0.0,0.0,9.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,24.0,13.0,26.0
348,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,24.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,10.0,1.0
349,4.0,17.0,29.0,1.0,86.0,38.0,2.0,5.0,1.0,114.0,15.0,32.0,11.0,92.0,5.0,0.0,6.0,10.0,1.0,29.0,12.0,0.0,14.0,31.0,62.0,2.0,44.0,69.0,11.0
350,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,5.0,3.0,3.0,21.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,4.0
